observation_time,icao,temperature_k,dewpoint_k,wind_speed_mps,sfc_press_pa,cloud_cover
2021-06-03 10:00:00,KBOS,289.14999977777785,285.122222,2.056384,101958.91,43.75
2021-06-03 11:00:00,KBOS,289.14999977777785,286.12777755555555,2.056384,101992.75,43.75
2021-06-03 12:00:00,KBOS,290.14999977777785,286.122222,2.57048,101958.91,43.75
2021-06-03 13:00:00,KBOS,291.14999977777785,286.122222,2.57048,101925.07,75.0
2021-06-03 14:00:00,KBOS,291.14999977777785,287.12777755555555,2.57048,101891.23,43.75
2021-06-03 15:00:00,KBOS,292.14999977777785,288.12777755555555,4.1172384000000015,101857.39,100.0
2021-06-03 16:00:00,KBOS,294.14999977777785,287.122222,3.6031424,101755.87,75.0
2021-06-03 17:00:00,KBOS,295.14999977777785,288.12777755555555,3.6031424,101688.19,75.0
2021-06-03 18:00:00,KBOS,297.14999977777785,290.1388886666667,7.2018144,101586.67,75.0
2021-06-03 19:00:00,KBOS,297.14999977777785,291.1388886666667,6.6877184000000005,101485.15,75.0
2021-06-03 20:00:00,KBOS,297.14999977777785,291.1388886666667,6.1736224,101417.47,100.0
2021-06-03 21:00:00,KBOS,297.14999977777785,291.1388886666667,6.6877184000000005,101349.8,75.0
2021-06-03 22:00:00,KBOS,296.14999977777785,291.1388886666667,8.744102400000001,101282.12,75.0
2021-06-03 23:00:00,KBOS,296.14999977777785,291.1388886666667,6.6877184000000005,101248.28,75.0
2021-06-04 00:00:00,KBOS,295.14999977777785,291.1388886666667,6.6877184000000005,101248.28,75.0
2021-06-04 01:00:00,KBOS,295.14999977777785,291.1388886666667,6.1736224,101315.96,100.0
2021-06-04 02:00:00,KBOS,295.14999977777785,290.1388886666667,7.2018144,101315.96,100.0
2021-06-04 03:00:00,KBOS,295.14999977777785,290.1388886666667,6.6877184000000005,101282.12,100.0
2021-06-04 04:00:00,KBOS,295.14999977777785,291.1388886666667,5.6595264,101248.28,100.0
2021-06-04 05:00:00,KBOS,294.14999977777785,291.1388886666667,3.0890464,101214.44,75.0
2021-06-04 06:00:00,KBOS,293.14999977777785,290.1388886666667,5.1454304,101180.6,100.0
